chain,gene_type,allele,novel,AFR,AMR,EAS,EUR,MIXED,SAS
IGL,IGLV,IGLV3-6MZC*02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-6MZC*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-6MZC*04,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-6MZC*05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-6MZC*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-AT7Q*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-AT7Q*02,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-AT7Q*03,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
IGL,IGLV,IGLV3-AT7Q*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-AT7Q*05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-AT7Q*06,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-DROU*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-DROU*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-DROU*03,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-DROU*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-DROU*05,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-DROU*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-DROU*07,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-DROU*08,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-DROU*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-DROU*10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-DROU*11,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV3-DROU*12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-DROU*13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-E7QG*01,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-E7QG*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-E7QG*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-E7QG*04,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV3-E7QG*05,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-E7QG*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-E7QG*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-E7QG*08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-E7QG*09,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-E7QG*10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-E7QG*11,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-E7QG*12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-E7QG*13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-E7QG*14,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV3-G3IN*01,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-HV54*02,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-HV54*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-KNLL*01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV3-UJ3V*02,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
IGL,IGLV,IGLV3-UJ3V*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-UJ3V*05,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*10,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-UJ3V*12,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*13,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-UJ3V*15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*17,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*18,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*19,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*22,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*23,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*24,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*28,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*29,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*30,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*31,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV3-UJ3V*32,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-UJ3V*33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-UJ3V*35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*36,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*37,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV3-UJ3V*39,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*40,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*41,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*42,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*43,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV3-UJ3V*44,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV4-ABT7*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV4-ABT7*02,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV4-ABT7*03,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV4-ABT7*04,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV4-ABT7*05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV4-ABT7*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV4-ABT7*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV4-ABT7*08,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV4-ABT7*09,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV4-ABT7*10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV4-ABT7*11,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV4-ABT7*12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
IGL,IGLV,IGLV4-ABT7*13,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV4-UDEI*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV4-UDEI*02,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV4-UDEI*03,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV4-VEQC*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV4-VEQC*02,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV4-VEQC*03,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV4-VEQC*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV4-VEQC*05,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV4-VEQC*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-7AGX*01,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV5-7AGX*02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV5-7AGX*03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV5-7AGX*04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV5-7AGX*05,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV5-7AGX*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-7AGX*07,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV5-7AGX*08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-7AGX*09,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-7AGX*10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV5-7AGX*11,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV5-7AGX*12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV5-7AGX*13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-7AGX*14,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
IGL,IGLV,IGLV5-BICQ*01,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV5-BICQ*02,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
IGL,IGLV,IGLV5-BICQ*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-BICQ*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-BICQ*05,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV5-BICQ*06,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-BICQ*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-BICQ*08,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV5-M6FZ*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV5-M6FZ*02,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV5-M6FZ*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-M6FZ*04,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-MQIJ*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV5-MQIJ*02,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV5-OIYG*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV5-OIYG*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-OIYG*03,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-OIYG*04,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-OIYG*05,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV5-OIYG*06,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV6-26WE*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV6-26WE*02,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV6-26WE*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV6-26WE*04,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV6-26WE*05,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV6-26WE*06,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV6-26WE*07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV7-4QTE*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV7-4QTE*02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV7-4QTE*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV7-4QTE*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV7-4QTE*05,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV7-4QTE*06,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV7-4QTE*07,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV7-4QTE*08,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV7-4QTE*09,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV7-B5AO*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV7-B5AO*02,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV7-B5AO*03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV7-B5AO*04,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV7-B5AO*05,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
IGL,IGLV,IGLV7-B5AO*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV7-TYUS*01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV8-CZKU*01,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV8-CZKU*02,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV8-CZKU*03,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV9-6G6A*01,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
IGL,IGLV,IGLV9-6G6A*02,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
IGL,IGLV,IGLV9-6G6A*03,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV9-6G6A*04,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV9-6G6A*05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV9-6G6A*06,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
IGL,IGLV,IGLV9-6G6A*07,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
IGL,IGLV,IGLV9-6G6A*08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
IGL,IGLV,IGLV9-6G6A*09,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
