locus,ancestry_population,Sample1,Sample2,jaccard_distance,overlap_coefficient
IGK,AFR,HG01958,NA18518,0.485714285714286,0.837209302325582
IGK,AFR,HG02011,NA18518,0.267857142857143,0.953488372093023
IGK,AFR,HG02107,NA18518,0.235294117647059,0.906976744186047
IGK,AFR,HG02280,NA18518,0.310344827586207,0.930232558139535
IGK,AFR,HG02284,NA18518,0.271186440677966,1
IGK,AFR,HG02316,NA18518,0.310344827586207,0.930232558139535
IGK,AFR,HG02433,NA18518,0.45,0.767441860465116
IGK,AFR,HG02442,NA18518,0.4,0.906976744186047
IGK,AFR,HG02546,NA18518,0.403225806451613,0.86046511627907
IGK,AFR,HG02625,NA18518,0.333333333333333,0.883720930232558
IGK,AFR,HG02636,NA18518,0.365079365079365,0.930232558139535
IGK,AFR,HG02644,NA18518,0.267857142857143,0.953488372093023
IGK,AFR,HG02677,NA18518,0.53448275862069,0.642857142857143
IGK,AFR,HG02704,NA18518,0.426229508196721,0.813953488372093
IGK,AFR,HG02764,NA18518,0.461538461538462,0.813953488372093
IGK,AFR,HG02800,NA18518,0.454545454545455,0.837209302325582
IGK,AFR,HG02806,NA18518,0.156862745098039,1
IGK,AFR,HG02815,NA18518,0.39344262295082,0.86046511627907
IGK,AFR,HG02817,NA18518,0.553846153846154,0.674418604651163
IGK,AFR,HG02856,NA18518,0.442307692307692,0.763157894736842
IGK,AFR,HG02862,NA18518,0.419354838709677,0.837209302325582
IGK,AFR,HG02871,NA18518,0.46969696969697,0.813953488372093
IGK,AFR,HG02880,NA18518,0.381818181818182,0.790697674418605
IGK,AFR,HG02889,NA18518,0.472727272727273,0.707317073170732
IGK,AFR,HG02892,NA18518,0.630769230769231,0.558139534883721
IGK,AFR,HG02924,NA18518,0.298245614035088,0.930232558139535
IGK,AFR,HG02948,NA18518,0.46551724137931,0.72093023255814
IGK,AFR,HG02975,NA18518,0.428571428571429,0.744186046511628
IGK,AFR,HG02978,NA18518,0.320754716981132,0.837209302325582
IGK,AFR,HG03029,NA18518,0.527777777777778,0.790697674418605
IGK,AFR,HG03035,NA18518,0.410714285714286,0.767441860465116
IGK,AFR,HG03041,NA18518,0.303571428571429,0.906976744186047
IGK,AFR,HG03109,NA18518,0.415094339622642,0.75609756097561
IGK,AFR,HG03116,NA18518,0.357142857142857,0.837209302325582
IGK,AFR,HG03125,NA18518,0.333333333333333,0.883720930232558
IGK,AFR,HG03128,NA18518,0.122448979591837,1
IGK,AFR,HG03161,NA18518,0.264150943396226,0.906976744186047
IGK,AFR,HG03196,NA18518,0.424242424242424,0.883720930232558
IGK,AFR,HG03248,NA18518,0.166666666666667,0.930232558139535
IGK,AFR,HG03260,NA18518,0.484375,0.767441860465116
IGK,AFR,HG03301,NA18518,0.387096774193548,0.883720930232558
IGK,AFR,HG03307,NA18518,0.338709677419355,0.953488372093023
IGK,AFR,HG03373,NA18518,0.491803278688525,0.72093023255814
IGK,AFR,HG03374,NA18518,0.267857142857143,0.953488372093023
IGK,AFR,HG03376,NA18518,0.322033898305085,0.930232558139535
IGK,AFR,HG03438,NA18518,0.507462686567164,0.767441860465116
IGK,AFR,HG03456,NA18518,0.418181818181818,0.744186046511628
IGK,AFR,HG03480,NA18518,0.424242424242424,0.883720930232558
IGK,AFR,HG03522,NA18518,0.155555555555556,0.95
IGK,AFR,HG03565,NA18518,0.366666666666667,0.883720930232558
IGK,AFR,HG03574,NA18518,0.448275862068966,0.744186046511628
IGK,AFR,HG03583,NA18518,0.403508771929825,0.790697674418605
IGK,AFR,NA18497,NA18518,0.543859649122807,0.65
IGK,AFR,P28_I104_S1,NA18522,0.606060606060606,0.577777777777778
IGK,AFR,P28_I110_S1,NA18522,0.573333333333333,0.711111111111111
IGK,AFR,P28_I111_S1,NA18522,0.470588235294118,0.8
IGK,AFR,P28_I114_S1,NA18522,0.381818181818182,0.772727272727273
IGK,AFR,P28_I11_S1,NA18522,0.507042253521127,0.777777777777778
IGK,AFR,P28_I121_S1,NA18522,0.492957746478873,0.8
IGK,AFR,P28_I133_S1,NA18522,0.446153846153846,0.8
IGK,AFR,P28_I151_S1,NA18522,0.5,0.8
IGK,AFR,P28_I154_S1,NA18522,0.507042253521127,0.777777777777778
IGK,AFR,P28_I159_S1,NA18522,0.565217391304348,0.666666666666667
IGK,AFR,P28_I169_S1,NA18522,0.366666666666667,0.844444444444445
IGK,AFR,P28_I16_S1,NA18522,0.492753623188406,0.777777777777778
IGK,AFR,P28_I170_S1,NA18522,0.507246376811594,0.755555555555556
IGK,AFR,P28_I173_S1,NA18522,0.485714285714286,0.8
IGK,AFR,P28_I18_S1,NA18522,0.440677966101695,0.733333333333333
IGK,AFR,P28_I21_S1,NA18522,0.507042253521127,0.777777777777778
IGK,AFR,P28_I25_S1,NA18522,0.382352941176471,0.933333333333333
IGK,AFR,P28_I27_S1,NA18522,0.412698412698413,0.822222222222222
IGK,AFR,P28_I31_S1,NA18522,0.392857142857143,0.755555555555556
IGK,AFR,P28_I32_S1,NA18522,0.6,0.666666666666667
IGK,AFR,P28_I36_S1,NA18522,0.422535211267606,0.911111111111111
IGK,AFR,P28_I41_S1,NA18522,0.514285714285714,0.755555555555556
IGK,AFR,P28_I47_S1,NA18522,0.626666666666667,0.622222222222222
IGK,AFR,P28_I50_S1,NA18522,0.573333333333333,0.711111111111111
IGK,AFR,P28_I53_S1,NA18522,0.453125,0.777777777777778
IGK,AFR,P28_I54_S1,NA18522,0.534246575342466,0.755555555555556
IGK,AFR,P28_I55_S1,NA18522,0.563380281690141,0.688888888888889
IGK,AFR,P28_I60_S1,NA18522,0.557142857142857,0.688888888888889
IGK,AFR,P28_I61_S1,NA18522,0.565217391304348,0.666666666666667
IGK,AFR,P28_I64_S1,NA18522,0.446153846153846,0.8
IGK,AFR,P28_I81_S1,NA18522,0.439393939393939,0.822222222222222
IGK,AFR,P28_I84_S1,NA18522,0.485714285714286,0.8
IGK,AFR,P28_I88_S1,NA18522,0.409836065573771,0.8
IGK,AFR,P28_I89_S1,NA18522,0.357142857142857,0.8
IGK,AFR,P28_I99_S1,NA18522,0.477611940298508,0.777777777777778
IGK,AFR,HG02257,NA18522,0.637931034482759,0.617647058823529
IGK,AFR,HG02451,NA18522,0.637931034482759,0.617647058823529
IGK,AFR,HG02583,NA18522,0.484375,0.733333333333333
IGK,AFR,HG02615,NA18522,0.509803921568627,0.806451612903226
IGK,AFR,HG02622,NA18522,0.641509433962264,0.703703703703704
IGK,AFR,HG02647,NA18522,0.532258064516129,0.644444444444445
IGK,AFR,HG02717,NA18522,0.484375,0.733333333333333
IGK,AFR,HG02723,NA18522,0.590909090909091,0.6
IGK,AFR,HG02809,NA18522,0.436363636363636,0.75609756097561
IGK,AFR,HG02886,NA18522,0.508196721311475,0.666666666666667
IGK,AFR,HG02965,NA18522,0.650793650793651,0.55
IGK,AFR,HG03130,NA18522,0.602941176470588,0.6
IGK,AFR,HG03195,NA18522,0.590909090909091,0.6
IGK,AFR,HG03209,NA18522,0.490909090909091,0.736842105263158
IGK,AFR,HG03369,NA18522,0.584615384615385,0.6
IGK,AFR,HG03453,NA18522,0.384615384615385,0.82051282051282
IGK,AFR,HG03470,NA18522,0.515625,0.688888888888889
IGK,AFR,HG03471,NA18522,0.585714285714286,0.644444444444445
IGK,AFR,HG03521,NA18522,0.59375,0.577777777777778
IGK,AFR,HG06807,NA18522,0.596774193548387,0.595238095238095
IGK,AFR,NA19338,NA18522,0.53125,0.666666666666667
IGK,AFR,NA19700,NA18522,0.611111111111111,0.622222222222222
IGK,AFR,NA19909,NA18522,0.576271186440678,0.641025641025641
IGK,AFR,NA20129,NA18522,0.582089552238806,0.622222222222222
IGK,AFR,NA20346,NA18522,0.461538461538462,0.777777777777778
IGK,AFR,HG02630,NA18522,0.392156862745098,0.837837837837838
IGK,AFR,HG02976,NA18522,0.560606060606061,0.644444444444445
IGK,AFR,HG02841,NA18522,0.358490566037736,0.80952380952381
IGK,AFR,HG03225,NA18522,0.52,0.827586206896552
IGK,AFR,HG03516,NA18522,0.459016393442623,0.733333333333333
IGK,AFR,HG03579,NA18522,0.706896551724138,0.566666666666667
IGK,AFR,NA18508,NA18522,0.646153846153846,0.534883720930233
IGK,AFR,NA19159,NA18522,0.589285714285714,0.676470588235294
IGK,AFR,NA19468,NA18522,0.602941176470588,0.6
IGK,AFR,HG03050,NA18522,0.64406779661017,0.6
IGK,AFR,HG02572,NA18522,0.611111111111111,0.622222222222222
IGK,AFR,NA19185,NA18522,0.576271186440678,0.641025641025641
IGK,AFR,HG02922,NA18522,0.672413793103448,0.59375
IGK,AFR,HG01884,NA18522,0.685185185185185,0.653846153846154
IGK,AFR,HG02055,NA18522,0.647058823529412,0.75
IGK,AFR,HG02668,NA18522,0.745454545454546,0.583333333333333
IGK,AFR,HG03139,NA18522,0.758620689655172,0.518518518518519
IGK,AFR,HG03270,NA18522,0.810344827586207,0.458333333333333
IGK,AFR,NA19036,NA18522,0.661016949152542,0.588235294117647
IGK,AFR,NA19391,NA18522,0.781818181818182,0.545454545454545
IGK,AFR,NA19443,NA18522,0.672131147540984,0.555555555555556
IGK,AFR,HG02145,NA18522,0.525423728813559,0.666666666666667
IGK,AFR,HG03540,NA18522,0.509090909090909,0.72972972972973
IGK,AFR,HG03098,NA18522,0.781818181818182,0.545454545454545
IGK,AFR,HG01891,NA18522,0.959183673469388,0.333333333333333
IGK,AFR,HG01887,NA18522,0.569230769230769,0.622222222222222
IGK,AFR,HG01888,NA18522,0.492307692307692,0.733333333333333
IGK,AFR,HG01958,NA18522,0.52054794520548,0.777777777777778
IGK,AFR,HG02011,NA18522,0.5,0.733333333333333
IGK,AFR,HG02107,NA18522,0.584615384615385,0.6
IGK,AFR,HG02280,NA18522,0.4375,0.8
IGK,AFR,HG02284,NA18522,0.535211267605634,0.733333333333333
IGK,AFR,HG02316,NA18522,0.461538461538462,0.777777777777778
IGK,AFR,HG02433,NA18522,0.416666666666667,0.777777777777778
IGK,AFR,HG02442,NA18522,0.527777777777778,0.755555555555556
IGK,AFR,HG02546,NA18522,0.370967741935484,0.866666666666667
IGK,AFR,HG02625,NA18522,0.573529411764706,0.644444444444445
IGK,AFR,HG02636,NA18522,0.541666666666667,0.733333333333333
IGK,AFR,HG02644,NA18522,0.605633802816902,0.622222222222222
IGK,AFR,HG02677,NA18522,0.418181818181818,0.761904761904762
IGK,AFR,HG02704,NA18522,0.444444444444444,0.777777777777778
IGK,AFR,HG02764,NA18522,0.477611940298508,0.777777777777778
IGK,AFR,HG02800,NA18522,0.4,0.866666666666667
IGK,AFR,HG02806,NA18522,0.588235294117647,0.622222222222222
IGK,AFR,HG02815,NA18522,0.4375,0.8
IGK,AFR,HG02817,NA18522,0.545454545454545,0.666666666666667
IGK,AFR,HG02856,NA18522,0.433962264150943,0.789473684210526
IGK,AFR,HG02862,NA18522,0.550724637681159,0.688888888888889
IGK,AFR,HG02871,NA18522,0.549295774647887,0.711111111111111
IGK,AFR,HG02880,NA18522,0.431034482758621,0.733333333333333
IGK,AFR,HG02889,NA18522,0.436363636363636,0.75609756097561
IGK,AFR,HG02892,NA18522,0.483333333333333,0.688888888888889
IGK,AFR,HG02924,NA18522,0.453125,0.777777777777778
IGK,AFR,HG02948,NA18522,0.345454545454545,0.8
IGK,AFR,HG02975,NA18522,0.333333333333333,0.8
IGK,AFR,HG02978,NA18522,0.621212121212121,0.555555555555556
IGK,AFR,HG03029,NA18522,0.52054794520548,0.777777777777778
IGK,AFR,HG03035,NA18522,0.532258064516129,0.644444444444445
IGK,AFR,HG03041,NA18522,0.671232876712329,0.533333333333333
IGK,AFR,HG03109,NA18522,0.464285714285714,0.731707317073171
IGK,AFR,HG03116,NA18522,0.507936507936508,0.688888888888889
IGK,AFR,HG03125,NA18522,0.46031746031746,0.755555555555556
IGK,AFR,HG03128,NA18522,0.553846153846154,0.644444444444445
IGK,AFR,HG03161,NA18522,0.617647058823529,0.577777777777778
IGK,AFR,HG03196,NA18522,0.34375,0.933333333333333
IGK,AFR,HG03248,NA18522,0.571428571428571,0.6
IGK,AFR,HG03260,NA18522,0.5,0.733333333333333
IGK,AFR,HG03301,NA18522,0.521739130434783,0.733333333333333
IGK,AFR,HG03307,NA18522,0.478260869565217,0.8
IGK,AFR,HG03373,NA18522,0.350877192982456,0.822222222222222
IGK,AFR,HG03374,NA18522,0.5,0.733333333333333
IGK,AFR,HG03376,NA18522,0.492537313432836,0.755555555555556
IGK,AFR,HG03438,NA18522,0.354838709677419,0.888888888888889
IGK,AFR,HG03456,NA18522,0.516666666666667,0.659090909090909
IGK,AFR,HG03480,NA18522,0.463768115942029,0.822222222222222
IGK,AFR,HG03522,NA18522,0.629032258064516,0.575
IGK,AFR,HG03565,NA18522,0.484848484848485,0.755555555555556
IGK,AFR,HG03574,NA18522,0.53968253968254,0.644444444444445
IGK,AFR,HG03583,NA18522,0.368421052631579,0.8
IGK,AFR,NA18497,NA18522,0.333333333333333,0.85
IGK,AFR,NA18518,NA18522,0.580645161290323,0.604651162790698
IGK,AFR,P28_I104_S1,NA18863,0.2,0.930232558139535
IGK,AFR,P28_I110_S1,NA18863,0.581081081081081,0.72093023255814
IGK,AFR,P28_I111_S1,NA18863,0.454545454545455,0.837209302325582
IGK,AFR,P28_I114_S1,NA18863,0.446428571428571,0.72093023255814
IGK,AFR,P28_I11_S1,NA18863,0.375,0.930232558139535
IGK,AFR,P28_I121_S1,NA18863,0.359375,0.953488372093023
IGK,AFR,P28_I133_S1,NA18863,0.322033898305085,0.930232558139535
IGK,AFR,P28_I151_S1,NA18863,0.369230769230769,0.953488372093023
IGK,AFR,P28_I154_S1,NA18863,0.375,0.930232558139535
IGK,AFR,P28_I159_S1,NA18863,0.236363636363636,0.976744186046512
IGK,AFR,P28_I169_S1,NA18863,0.5,0.744186046511628
IGK,AFR,P28_I16_S1,NA18863,0.3,0.976744186046512
IGK,AFR,P28_I170_S1,NA18863,0.492537313432836,0.790697674418605
IGK,AFR,P28_I173_S1,NA18863,0.32258064516129,0.976744186046512
IGK,AFR,P28_I18_S1,NA18863,0.421052631578947,0.767441860465116
IGK,AFR,P28_I21_S1,NA18863,0.447761194029851,0.86046511627907
IGK,AFR,P28_I25_S1,NA18863,0.47887323943662,0.86046511627907
IGK,AFR,P28_I27_S1,NA18863,0.310344827586207,0.930232558139535
IGK,AFR,P28_I31_S1,NA18863,0.456140350877193,0.72093023255814
IGK,AFR,P28_I32_S1,NA18863,0.415384615384615,0.883720930232558
IGK,AFR,P28_I36_S1,NA18863,0.382352941176471,0.976744186046512
IGK,AFR,P28_I41_S1,NA18863,0.354838709677419,0.930232558139535
IGK,AFR,P28_I47_S1,NA18863,0.344262295081967,0.930232558139535
IGK,AFR,P28_I50_S1,NA18863,0.384615384615385,0.930232558139535
IGK,AFR,P28_I53_S1,NA18863,0.409836065573771,0.837209302325582
IGK,AFR,P28_I54_S1,NA18863,0.455882352941177,0.86046511627907
IGK,AFR,P28_I55_S1,NA18863,0.275862068965517,0.976744186046512
IGK,AFR,P28_I60_S1,NA18863,0.263157894736842,0.976744186046512
IGK,AFR,P28_I61_S1,NA18863,0.298245614035088,0.930232558139535
IGK,AFR,P28_I64_S1,NA18863,0.428571428571429,0.837209302325582
IGK,AFR,P28_I81_S1,NA18863,0.421875,0.86046511627907
IGK,AFR,P28_I84_S1,NA18863,0.4,0.906976744186047
IGK,AFR,P28_I88_S1,NA18863,0.492063492063492,0.744186046511628
IGK,AFR,P28_I89_S1,NA18863,0.448275862068966,0.744186046511628
IGK,AFR,P28_I99_S1,NA18863,0.275862068965517,0.976744186046512
IGK,AFR,HG02257,NA18863,0.326086956521739,0.911764705882353
IGK,AFR,HG02451,NA18863,0.361702127659574,0.882352941176471
IGK,AFR,HG02583,NA18863,0.389830508474576,0.837209302325582
IGK,AFR,HG02615,NA18863,0.549019607843137,0.741935483870968
IGK,AFR,HG02622,NA18863,0.510638297872341,0.851851851851852
IGK,AFR,HG02647,NA18863,0.564516129032258,0.627906976744186
IGK,AFR,HG02717,NA18863,0.303571428571429,0.906976744186047
IGK,AFR,HG02723,NA18863,0.18,0.953488372093023
IGK,AFR,HG02809,NA18863,0.472727272727273,0.707317073170732
IGK,AFR,HG02886,NA18863,0.516666666666667,0.674418604651163
IGK,AFR,HG02965,NA18863,0.34,0.825
IGK,AFR,HG03130,NA18863,0.45,0.767441860465116
IGK,AFR,HG03195,NA18863,0.215686274509804,0.930232558139535
IGK,AFR,HG03209,NA18863,0.5,0.710526315789474
IGK,AFR,HG03369,NA18863,0.269230769230769,0.883720930232558
IGK,AFR,HG03453,NA18863,0.509090909090909,0.692307692307692
IGK,AFR,HG03470,NA18863,0.277777777777778,0.906976744186047
IGK,AFR,HG03471,NA18863,0.267857142857143,0.953488372093023
IGK,AFR,HG03521,NA18863,0.166666666666667,0.930232558139535
IGK,AFR,HG06807,NA18863,0.191489361702128,0.904761904761905
IGK,AFR,NA19338,NA18863,0.440677966101695,0.767441860465116
IGK,AFR,NA19700,NA18863,0.310344827586207,0.930232558139535
IGK,AFR,NA19909,NA18863,0.452830188679245,0.743589743589744
IGK,AFR,NA20129,NA18863,0.309090909090909,0.883720930232558
IGK,AFR,NA20346,NA18863,0.419354838709677,0.837209302325582
IGK,AFR,HG02630,NA18863,0.490566037735849,0.72972972972973
IGK,AFR,HG02976,NA18863,0.396551724137931,0.813953488372093
IGK,AFR,HG02841,NA18863,0.482142857142857,0.690476190476191
IGK,AFR,HG03225,NA18863,0.530612244897959,0.793103448275862
IGK,AFR,HG03516,NA18863,0.385964912280702,0.813953488372093
IGK,AFR,HG03579,NA18863,0.446808510638298,0.866666666666667
IGK,AFR,NA18508,NA18863,0.244897959183674,0.86046511627907
IGK,AFR,NA19159,NA18863,0.625,0.617647058823529
IGK,AFR,NA19468,NA18863,0.423728813559322,0.790697674418605
IGK,AFR,HG03050,NA18863,0.340425531914894,0.885714285714286
IGK,AFR,HG02572,NA18863,0.537313432835821,0.72093023255814
IGK,AFR,NA19185,NA18863,0.423076923076923,0.769230769230769
IGK,AFR,HG02922,NA18863,0.469387755102041,0.8125
IGK,AFR,HG01884,NA18863,0.591836734693878,0.769230769230769
IGK,AFR,HG02055,NA18863,0.686274509803922,0.666666666666667
IGK,AFR,HG02668,NA18863,0.711538461538462,0.625
IGK,AFR,HG03139,NA18863,0.510638297872341,0.851851851851852
IGK,AFR,HG03270,NA18863,0.543478260869565,0.875
IGK,AFR,NA19036,NA18863,0.428571428571429,0.823529411764706
IGK,AFR,NA19391,NA18863,0.58695652173913,0.863636363636364
IGK,AFR,NA19443,NA18863,0.509433962264151,0.722222222222222
IGK,AFR,HG02145,NA18863,0.53448275862069,0.642857142857143
IGK,AFR,HG03540,NA18863,0.571428571428571,0.648648648648649
IGK,AFR,HG03098,NA18863,0.58695652173913,0.863636363636364
IGK,AFR,HG01891,NA18863,0.886363636363636,0.833333333333333
IGK,AFR,HG01887,NA18863,0.142857142857143,0.976744186046512
IGK,AFR,HG01888,NA18863,0.4,0.837209302325582
IGK,AFR,HG01958,NA18863,0.485714285714286,0.837209302325582
IGK,AFR,HG02011,NA18863,0.236363636363636,0.976744186046512
IGK,AFR,HG02107,NA18863,0.163265306122449,0.953488372093023
IGK,AFR,HG02280,NA18863,0.280701754385965,0.953488372093023
IGK,AFR,HG02284,NA18863,0.271186440677966,1
IGK,AFR,HG02316,NA18863,0.310344827586207,0.930232558139535
IGK,AFR,HG02433,NA18863,0.45,0.767441860465116
IGK,AFR,HG02442,NA18863,0.4,0.906976744186047
IGK,AFR,HG02546,NA18863,0.403225806451613,0.86046511627907
IGK,AFR,HG02625,NA18863,0.303571428571429,0.906976744186047
IGK,AFR,HG02636,NA18863,0.338709677419355,0.953488372093023
IGK,AFR,HG02644,NA18863,0.267857142857143,0.953488372093023
IGK,AFR,HG02677,NA18863,0.482142857142857,0.690476190476191
IGK,AFR,HG02704,NA18863,0.4,0.837209302325582
IGK,AFR,HG02764,NA18863,0.461538461538462,0.813953488372093
IGK,AFR,HG02800,NA18863,0.454545454545455,0.837209302325582
IGK,AFR,HG02806,NA18863,0.226415094339623,0.953488372093023
IGK,AFR,HG02815,NA18863,0.366666666666667,0.883720930232558
IGK,AFR,HG02817,NA18863,0.483870967741936,0.744186046511628
IGK,AFR,HG02856,NA18863,0.411764705882353,0.789473684210526
IGK,AFR,HG02862,NA18863,0.366666666666667,0.883720930232558
IGK,AFR,HG02871,NA18863,0.446153846153846,0.837209302325582
IGK,AFR,HG02880,NA18863,0.381818181818182,0.790697674418605
IGK,AFR,HG02889,NA18863,0.472727272727273,0.707317073170732
IGK,AFR,HG02892,NA18863,0.587301587301587,0.604651162790698
IGK,AFR,HG02924,NA18863,0.267857142857143,0.953488372093023
IGK,AFR,HG02948,NA18863,0.46551724137931,0.72093023255814
IGK,AFR,HG02975,NA18863,0.428571428571429,0.744186046511628
IGK,AFR,HG02978,NA18863,0.381818181818182,0.790697674418605
IGK,AFR,HG03029,NA18863,0.527777777777778,0.790697674418605
IGK,AFR,HG03035,NA18863,0.381818181818182,0.790697674418605
IGK,AFR,HG03041,NA18863,0.416666666666667,0.813953488372093
IGK,AFR,HG03109,NA18863,0.415094339622642,0.75609756097561
IGK,AFR,HG03116,NA18863,0.440677966101695,0.767441860465116
IGK,AFR,HG03125,NA18863,0.272727272727273,0.930232558139535
IGK,AFR,HG03128,NA18863,0.16,0.976744186046512
IGK,AFR,HG03161,NA18863,0.196078431372549,0.953488372093023
IGK,AFR,HG03196,NA18863,0.424242424242424,0.883720930232558
IGK,AFR,HG03248,NA18863,0.204081632653061,0.906976744186047
IGK,AFR,HG03260,NA18863,0.484375,0.767441860465116
IGK,AFR,HG03301,NA18863,0.305084745762712,0.953488372093023
IGK,AFR,HG03307,NA18863,0.365079365079365,0.930232558139535
IGK,AFR,HG03373,NA18863,0.491803278688525,0.72093023255814
IGK,AFR,HG03374,NA18863,0.267857142857143,0.953488372093023
IGK,AFR,HG03376,NA18863,0.232142857142857,1
IGK,AFR,HG03438,NA18863,0.461538461538462,0.813953488372093
IGK,AFR,HG03456,NA18863,0.473684210526316,0.697674418604651
IGK,AFR,HG03480,NA18863,0.447761194029851,0.86046511627907
IGK,AFR,HG03522,NA18863,0.195652173913043,0.925
IGK,AFR,HG03565,NA18863,0.338983050847458,0.906976744186047
IGK,AFR,HG03574,NA18863,0.448275862068966,0.744186046511628
IGK,AFR,HG03583,NA18863,0.403508771929825,0.790697674418605
IGK,AFR,NA18497,NA18863,0.517857142857143,0.675
IGK,AFR,NA18518,NA18863,0.244897959183674,0.86046511627907
IGK,AFR,NA18522,NA18863,0.557377049180328,0.627906976744186
IGK,AFR,P28_I104_S1,NA18869,0.153846153846154,0.936170212765957
IGK,AFR,P28_I110_S1,NA18869,0.558441558441559,0.693877551020408
IGK,AFR,P28_I111_S1,NA18869,0.411764705882353,0.816326530612245
IGK,AFR,P28_I114_S1,NA18869,0.423728813559322,0.772727272727273
IGK,AFR,P28_I11_S1,NA18869,0.307692307692308,0.918367346938776
IGK,AFR,P28_I121_S1,NA18869,0.318181818181818,0.918367346938776
IGK,AFR,P28_I133_S1,NA18869,0.306451612903226,0.877551020408163
IGK,AFR,P28_I151_S1,NA18869,0.328358208955224,0.918367346938776
IGK,AFR,P28_I154_S1,NA18869,0.307692307692308,0.918367346938776
IGK,AFR,P28_I159_S1,NA18869,0.192982456140351,0.938775510204082
IGK,AFR,P28_I169_S1,NA18869,0.477611940298508,0.714285714285714
IGK,AFR,P28_I16_S1,NA18869,0.258064516129032,0.938775510204082
IGK,AFR,P28_I170_S1,NA18869,0.471428571428571,0.755102040816326
IGK,AFR,P28_I173_S1,NA18869,0.253968253968254,0.959183673469388
IGK,AFR,P28_I18_S1,NA18869,0.426229508196721,0.74468085106383
IGK,AFR,P28_I21_S1,NA18869,0.382352941176471,0.857142857142857
IGK,AFR,P28_I25_S1,NA18869,0.45945945945946,0.816326530612245
IGK,AFR,P28_I27_S1,NA18869,0.295081967213115,0.877551020408163
IGK,AFR,P28_I31_S1,NA18869,0.406779661016949,0.777777777777778
IGK,AFR,P28_I32_S1,NA18869,0.348484848484849,0.877551020408163
IGK,AFR,P28_I36_S1,NA18869,0.318840579710145,0.959183673469388
IGK,AFR,P28_I41_S1,NA18869,0.285714285714286,0.918367346938776
IGK,AFR,P28_I47_S1,NA18869,0.301587301587302,0.897959183673469
IGK,AFR,P28_I50_S1,NA18869,0.436619718309859,0.816326530612245
IGK,AFR,P28_I53_S1,NA18869,0.390625,0.795918367346939
IGK,AFR,P28_I54_S1,NA18869,0.458333333333333,0.795918367346939
IGK,AFR,P28_I55_S1,NA18869,0.203389830508475,0.959183673469388
IGK,AFR,P28_I60_S1,NA18869,0.157894736842105,0.979591836734694
IGK,AFR,P28_I61_S1,NA18869,0.283333333333333,0.877551020408163
IGK,AFR,P28_I64_S1,NA18869,0.384615384615385,0.816326530612245
IGK,AFR,P28_I81_S1,NA18869,0.353846153846154,0.857142857142857
IGK,AFR,P28_I84_S1,NA18869,0.358208955223881,0.877551020408163
IGK,AFR,P28_I88_S1,NA18869,0.446153846153846,0.73469387755102
IGK,AFR,P28_I89_S1,NA18869,0.4,0.765957446808511
IGK,AFR,P28_I99_S1,NA18869,0.203389830508475,0.959183673469388
IGK,AFR,HG02257,NA18869,0.34,0.970588235294118
IGK,AFR,HG02451,NA18869,0.433962264150943,0.882352941176471
IGK,AFR,HG02583,NA18869,0.370967741935484,0.795918367346939
IGK,AFR,HG02615,NA18869,0.571428571428571,0.774193548387097
IGK,AFR,HG02622,NA18869,0.448979591836735,1
IGK,AFR,HG02647,NA18869,0.538461538461538,0.652173913043478
IGK,AFR,HG02717,NA18869,0.228070175438597,0.897959183673469
IGK,AFR,HG02723,NA18869,0.169811320754717,0.916666666666667
IGK,AFR,HG02809,NA18869,0.448275862068966,0.780487804878049
IGK,AFR,HG02886,NA18869,0.515625,0.673913043478261
IGK,AFR,HG02965,NA18869,0.320754716981132,0.9
